"Cycle 1:CoOTf1:Co2p Scan"
,Characteristic Energy eV,1.486680e+003,Acquisition Time s,2.000000e+000
Name,,"Co 2p","Co 2p","Co 2p","Co 2p","Co 2p",
Position,,"780.41","781.87","786.28","796.79","802.65",
FWHM,,"3.66","3.66","5.74","3.79","4.78",
Area,,"54536.57","40670.65","60855.51","39905.07","31127.76",
Lineshape,,"LA(50)","LA(50)","LA(50)","LA(50)","LA(50)",
K.E.,Counts,"Co 2p","Co 2p","Co 2p","Co 2p","Co 2p",Background,Envelope,,B.E.,CPS,"Co 2p","Co 2p","Co 2p","Co 2p","Co 2p",Background CPS,Envelope CPS
7.073620e+002,7.826300e+004,7.166293e+004,5.671596e+004,5.219485e+004,5.146287e+004,5.144950e+004,5.143308e+004,7.775380e+004,,7.793180e+002,3.913150e+004,3.583146e+004,2.835798e+004,2.609742e+004,2.573144e+004,2.572475e+004,2.571654e+004,3.887690e+004
7.074620e+002,7.698000e+004,7.062169e+004,5.612917e+004,5.205110e+004,5.135873e+004,5.134555e+004,5.132927e+004,7.618915e+004,,7.792180e+002,3.849000e+004,3.531084e+004,2.806459e+004,2.602555e+004,2.567936e+004,2.567278e+004,2.566464e+004,3.809457e+004
7.075620e+002,7.507390e+004,6.955845e+004,5.558459e+004,5.191766e+004,5.126192e+004,5.124893e+004,5.123279e+004,7.464038e+004,,7.791180e+002,3.753695e+004,3.477923e+004,2.779229e+004,2.595883e+004,2.563096e+004,2.562447e+004,2.561640e+004,3.732019e+004
7.076620e+002,7.403820e+004,6.847960e+004,5.507821e+004,5.179078e+004,5.116893e+004,5.115612e+004,5.114013e+004,7.311314e+004,,7.790180e+002,3.701910e+004,3.423980e+004,2.753911e+004,2.589539e+004,2.558446e+004,2.557806e+004,2.557006e+004,3.655657e+004
7.077620e+002,7.229140e+004,6.739757e+004,5.461211e+004,5.167318e+004,5.108266e+004,5.107004e+004,5.105418e+004,7.161882e+004,,7.789180e+002,3.614570e+004,3.369878e+004,2.730605e+004,2.583659e+004,2.554133e+004,2.553502e+004,2.552709e+004,3.580941e+004
7.078620e+002,7.087200e+004,6.632012e+004,5.418381e+004,5.156332e+004,5.100181e+004,5.098937e+004,5.097366e+004,7.016380e+004,,7.788180e+002,3.543600e+004,3.316006e+004,2.709190e+004,2.578166e+004,2.550091e+004,2.549469e+004,2.548683e+004,3.508190e+004
7.079620e+002,6.986160e+004,6.525411e+004,5.379029e+004,5.145937e+004,5.092474e+004,5.091249e+004,5.089691e+004,6.875336e+004,,7.787180e+002,3.493080e+004,3.262706e+004,2.689515e+004,2.572968e+004,2.546237e+004,2.545625e+004,2.544846e+004,3.437668e+004
7.080620e+002,6.859230e+004,6.420835e+004,5.343105e+004,5.136221e+004,5.085251e+004,5.084047e+004,5.082501e+004,6.739454e+004,,7.786180e+002,3.429615e+004,3.210417e+004,2.671552e+004,2.568111e+004,2.542626e+004,2.542023e+004,2.541251e+004,3.369727e+004
7.081620e+002,6.733180e+004,6.318974e+004,5.310427e+004,5.127169e+004,5.078514e+004,5.077327e+004,5.075794e+004,6.609235e+004,,7.785180e+002,3.366590e+004,3.159487e+004,2.655213e+004,2.563585e+004,2.539257e+004,2.538663e+004,2.537897e+004,3.304617e+004
7.082620e+002,6.603390e+004,6.220454e+004,5.280829e+004,5.118783e+004,5.072278e+004,5.071107e+004,5.069587e+004,6.485104e+004,,7.784180e+002,3.301695e+004,3.110227e+004,2.640415e+004,2.559392e+004,2.536139e+004,2.535554e+004,2.534793e+004,3.242552e+004
7.083620e+002,6.451040e+004,6.125890e+004,5.254219e+004,5.113127e+004,5.066636e+004,5.065481e+004,5.063974e+004,6.369458e+004,,7.783180e+002,3.225520e+004,3.062945e+004,2.627109e+004,2.556563e+004,2.533318e+004,2.532741e+004,2.531987e+004,3.184729e+004
7.084620e+002,6.318340e+004,6.035633e+004,5.230329e+004,5.105997e+004,5.061510e+004,5.060372e+004,5.058877e+004,6.258335e+004,,7.782180e+002,3.159170e+004,3.017817e+004,2.615165e+004,2.552999e+004,2.530755e+004,2.530186e+004,2.529438e+004,3.129167e+004
7.085620e+002,6.133080e+004,5.950242e+004,5.209190e+004,5.099600e+004,5.057116e+004,5.055994e+004,5.054512e+004,6.154095e+004,,7.781180e+002,3.066540e+004,2.975121e+004,2.604595e+004,2.549800e+004,2.528558e+004,2.527997e+004,2.527256e+004,3.077047e+004
7.086620e+002,6.053660e+004,5.869544e+004,5.190193e+004,5.093508e+004,5.053027e+004,5.051922e+004,5.050452e+004,6.056385e+004,,7.780180e+002,3.026830e+004,2.934772e+004,2.595097e+004,2.546754e+004,2.526514e+004,2.525961e+004,2.525226e+004,3.028192e+004
7.087620e+002,5.964620e+004,5.793753e+004,5.173205e+004,5.087761e+004,5.049284e+004,5.048195e+004,5.046738e+004,5.965246e+004,,7.779180e+002,2.982310e+004,2.896876e+004,2.586602e+004,2.543880e+004,2.524642e+004,2.524097e+004,2.523369e+004,2.982623e+004
7.088620e+002,5.830000e+004,5.723154e+004,5.158246e+004,5.082545e+004,5.046074e+004,5.045001e+004,5.043555e+004,5.880800e+004,,7.778180e+002,2.915000e+004,2.861577e+004,2.579123e+004,2.541273e+004,2.523037e+004,2.522500e+004,2.521778e+004,2.940400e+004
7.089620e+002,5.792950e+004,5.657382e+004,5.144767e+004,5.078290e+004,5.043003e+004,5.041944e+004,5.040510e+004,5.803347e+004,,7.777180e+002,2.896475e+004,2.828691e+004,2.572384e+004,2.539145e+004,2.521502e+004,2.520972e+004,2.520255e+004,2.901673e+004
7.090620e+002,5.699070e+004,5.596646e+004,5.132857e+004,5.074582e+004,5.040302e+004,5.039257e+004,5.037834e+004,5.732308e+004,,7.776180e+002,2.849535e+004,2.798323e+004,2.566429e+004,2.537291e+004,2.520151e+004,2.519629e+004,2.518917e+004,2.866154e+004
7.091620e+002,5.639630e+004,5.540709e+004,5.122244e+004,5.071105e+004,5.037831e+004,5.036801e+004,5.035389e+004,5.667133e+004,,7.775180e+002,2.819815e+004,2.770354e+004,2.561122e+004,2.535552e+004,2.518915e+004,2.518400e+004,2.517694e+004,2.833566e+004
7.092620e+002,5.552460e+004,5.489550e+004,5.112917e+004,5.067972e+004,5.035704e+004,5.034688e+004,5.033288e+004,5.607679e+004,,7.774180e+002,2.776230e+004,2.744775e+004,2.556458e+004,2.533986e+004,2.517852e+004,2.517344e+004,2.516644e+004,2.803840e+004
7.093620e+002,5.500100e+004,5.442860e+004,5.104626e+004,5.065043e+004,5.033781e+004,5.032780e+004,5.031391e+004,5.553525e+004,,7.773180e+002,2.750050e+004,2.721430e+004,2.552313e+004,2.532521e+004,2.516891e+004,2.516390e+004,2.515696e+004,2.776763e+004
7.094620e+002,5.451300e+004,5.400423e+004,5.097256e+004,5.062305e+004,5.032049e+004,5.031063e+004,5.029685e+004,5.504356e+004,,7.772180e+002,2.725650e+004,2.700211e+004,2.548628e+004,2.531152e+004,2.516025e+004,2.515531e+004,2.514842e+004,2.752178e+004
7.095620e+002,5.427530e+004,5.361915e+004,5.090619e+004,5.059656e+004,5.030409e+004,5.029435e+004,5.028068e+004,5.459759e+004,,7.771180e+002,2.713765e+004,2.680957e+004,2.545309e+004,2.529828e+004,2.515204e+004,2.514717e+004,2.514034e+004,2.729880e+004
7.096620e+002,5.394010e+004,5.327137e+004,5.084672e+004,5.057137e+004,5.028899e+004,5.027936e+004,5.026581e+004,5.419455e+004,,7.770180e+002,2.697005e+004,2.663569e+004,2.542336e+004,2.528568e+004,2.514449e+004,2.513968e+004,2.513291e+004,2.709728e+004
7.097620e+002,5.332860e+004,5.295953e+004,5.079459e+004,5.054860e+004,5.027631e+004,5.026682e+004,5.025337e+004,5.383238e+004,,7.769180e+002,2.666430e+004,2.647977e+004,2.539730e+004,2.527430e+004,2.513815e+004,2.513341e+004,2.512668e+004,2.691619e+004
7.098620e+002,5.354370e+004,5.267776e+004,5.074583e+004,5.052491e+004,5.026271e+004,5.025335e+004,5.024000e+004,5.350456e+004,,7.768180e+002,2.677185e+004,2.633888e+004,2.537291e+004,2.526246e+004,2.513135e+004,2.512667e+004,2.512000e+004,2.675228e+004
7.099620e+002,5.311400e+004,5.242616e+004,5.072184e+004,5.050387e+004,5.025080e+004,5.024157e+004,5.022832e+004,5.323095e+004,,7.767180e+002,2.655700e+004,2.621308e+004,2.536092e+004,2.525194e+004,2.512540e+004,2.512078e+004,2.511416e+004,2.661547e+004
7.100620e+002,5.281700e+004,5.220171e+004,5.067802e+004,5.048732e+004,5.024005e+004,5.023095e+004,5.021780e+004,5.296684e+004,,7.766180e+002,2.640850e+004,2.610086e+004,2.533901e+004,2.524366e+004,2.512003e+004,2.511547e+004,2.510890e+004,2.648342e+004
7.101620e+002,5.215090e+004,5.200360e+004,5.063686e+004,5.047343e+004,5.023196e+004,5.022299e+004,5.020995e+004,5.272905e+004,,7.765180e+002,2.607545e+004,2.600180e+004,2.531843e+004,2.523672e+004,2.511598e+004,2.511149e+004,2.510497e+004,2.636453e+004
7.102620e+002,5.221050e+004,5.182652e+004,5.060065e+004,5.045927e+004,5.022362e+004,5.021476e+004,5.020182e+004,5.251754e+004,,7.764180e+002,2.610525e+004,2.591326e+004,2.530032e+004,2.522964e+004,2.511181e+004,2.510738e+004,2.510091e+004,2.625877e+004
7.103620e+002,5.186050e+004,5.166999e+004,5.057700e+004,5.044650e+004,5.021667e+004,5.020792e+004,5.019508e+004,5.233775e+004,,7.763180e+002,2.593025e+004,2.583500e+004,2.528850e+004,2.522325e+004,2.510833e+004,2.510396e+004,2.509754e+004,2.616888e+004
7.104620e+002,5.200780e+004,5.152997e+004,5.055272e+004,5.043310e+004,5.020910e+004,5.020045e+004,5.018772e+004,5.217448e+004,,7.762180e+002,2.600390e+004,2.576499e+004,2.527636e+004,2.521655e+004,2.510455e+004,2.510022e+004,2.509386e+004,2.608724e+004
7.105620e+002,5.218000e+004,5.140449e+004,5.052772e+004,5.041897e+004,5.020079e+004,5.019225e+004,5.017962e+004,5.202574e+004,,7.761180e+002,2.609000e+004,2.570224e+004,2.526386e+004,2.520949e+004,2.510040e+004,2.509613e+004,2.508981e+004,2.601287e+004
7.106620e+002,5.214220e+004,5.129266e+004,5.050284e+004,5.040497e+004,5.019261e+004,5.018419e+004,5.017165e+004,5.189068e+004,,7.760180e+002,2.607110e+004,2.564633e+004,2.525142e+004,2.520248e+004,2.509631e+004,2.509209e+004,2.508582e+004,2.594534e+004
7.107620e+002,5.210420e+004,5.119293e+004,5.047807e+004,5.039108e+004,5.018455e+004,5.017624e+004,5.016379e+004,5.176771e+004,,7.759180e+002,2.605210e+004,2.559647e+004,2.523904e+004,2.519554e+004,2.509228e+004,2.508812e+004,2.508190e+004,2.588385e+004
7.108620e+002,5.183260e+004,5.110482e+004,5.045438e+004,5.037827e+004,5.017756e+004,5.016937e+004,5.015701e+004,5.165636e+004,,7.758180e+002,2.591630e+004,2.555241e+004,2.522719e+004,2.518913e+004,2.508878e+004,2.508468e+004,2.507851e+004,2.582818e+004
7.109620e+002,5.181370e+004,5.102603e+004,5.043460e+004,5.036550e+004,5.017063e+004,5.016255e+004,5.015028e+004,5.155819e+004,,7.757180e+002,2.590685e+004,2.551302e+004,2.521730e+004,2.518275e+004,2.508532e+004,2.508127e+004,2.507514e+004,2.577910e+004
7.110620e+002,5.127140e+004,5.095755e+004,5.042016e+004,5.035618e+004,5.016589e+004,5.015790e+004,5.014573e+004,5.147477e+004,,7.756180e+002,2.563570e+004,2.547877e+004,2.521008e+004,2.517809e+004,2.508294e+004,2.507895e+004,2.507286e+004,2.573739e+004
7.111620e+002,5.123590e+004,5.089630e+004,5.040585e+004,5.034774e+004,5.016127e+004,5.015338e+004,5.014130e+004,5.139935e+004,,7.755180e+002,2.561795e+004,2.544815e+004,2.520292e+004,2.517387e+004,2.508064e+004,2.507669e+004,2.507065e+004,2.569967e+004
7.112620e+002,5.167620e+004,5.083946e+004,5.038973e+004,5.033750e+004,5.015485e+004,5.014705e+004,5.013506e+004,5.132834e+004,,7.754180e+002,2.583810e+004,2.541973e+004,2.519486e+004,2.516875e+004,2.507742e+004,2.507352e+004,2.506753e+004,2.566417e+004
7.113620e+002,5.102690e+004,5.081841e+004,5.037622e+004,5.032987e+004,5.015104e+004,5.014333e+004,5.013144e+004,5.129312e+004,,7.753180e+002,2.551345e+004,2.540921e+004,2.518811e+004,2.516493e+004,2.507552e+004,2.507167e+004,2.506572e+004,2.564656e+004
7.114620e+002,5.123920e+004,5.076925e+004,5.036183e+004,5.032136e+004,5.014635e+004,5.013874e+004,5.012693e+004,5.122980e+004,,7.752180e+002,2.561960e+004,2.538463e+004,2.518092e+004,2.516068e+004,2.507317e+004,2.506937e+004,2.506347e+004,2.561490e+004
7.115620e+002,5.110030e+004,5.072064e+004,5.034799e+004,5.031339e+004,5.014220e+004,5.013470e+004,5.012298e+004,5.116702e+004,,7.751180e+002,2.555015e+004,2.536032e+004,2.517400e+004,2.515670e+004,2.507110e+004,2.506735e+004,2.506149e+004,2.558351e+004
7.116620e+002,5.127850e+004,5.067129e+004,5.033600e+004,5.030469e+004,5.013733e+004,5.012992e+004,5.011828e+004,5.110611e+004,,7.750180e+002,2.563925e+004,2.533565e+004,2.516800e+004,2.515235e+004,2.506867e+004,2.506496e+004,2.505914e+004,2.555305e+004
7.117620e+002,5.081040e+004,5.064039e+004,5.032662e+004,5.029787e+004,5.013435e+004,5.012703e+004,5.011547e+004,5.106438e+004,,7.749180e+002,2.540520e+004,2.532020e+004,2.516331e+004,2.514894e+004,2.506717e+004,2.506351e+004,2.505774e+004,2.553219e+004
7.118620e+002,5.094240e+004,5.061436e+004,5.031670e+004,5.029050e+004,5.013082e+004,5.012359e+004,5.011211e+004,5.102752e+004,,7.748180e+002,2.547120e+004,2.530718e+004,2.515835e+004,2.514525e+004,2.506541e+004,2.506179e+004,2.505606e+004,2.551376e+004
7.119620e+002,5.087560e+004,5.058858e+004,5.030703e+004,5.028339e+004,5.012755e+004,5.012040e+004,5.010901e+004,5.099091e+004,,7.747180e+002,2.543780e+004,2.529429e+004,2.515351e+004,2.514170e+004,2.506377e+004,2.506020e+004,2.505450e+004,2.549546e+004
7.120620e+002,5.052870e+004,5.056420e+004,5.029876e+004,5.027771e+004,5.012567e+004,5.011861e+004,5.010730e+004,5.095574e+004,,7.746180e+002,2.526435e+004,2.528210e+004,2.514938e+004,2.513886e+004,2.506284e+004,2.505931e+004,2.505365e+004,2.547787e+004
7.121620e+002,5.058950e+004,5.053957e+004,5.029023e+004,5.027289e+004,5.012354e+004,5.011657e+004,5.010534e+004,5.092142e+004,,7.745180e+002,2.529475e+004,2.526979e+004,2.514512e+004,2.513644e+004,2.506177e+004,2.505828e+004,2.505267e+004,2.546071e+004
7.122620e+002,5.029940e+004,5.051611e+004,5.028290e+004,5.026923e+004,5.012258e+004,5.011570e+004,5.010456e+004,5.088829e+004,,7.744180e+002,2.514970e+004,2.525805e+004,2.514145e+004,2.513462e+004,2.506129e+004,2.505785e+004,2.505228e+004,2.544415e+004
7.123620e+002,5.007670e+004,5.049332e+004,5.027809e+004,5.026626e+004,5.012231e+004,5.011550e+004,5.010444e+004,5.085771e+004,,7.743180e+002,2.503835e+004,2.524666e+004,2.513905e+004,2.513313e+004,2.506115e+004,2.505775e+004,2.505222e+004,2.542885e+004
7.124620e+002,4.997490e+004,5.047940e+004,5.027288e+004,5.026287e+004,5.012163e+004,5.011491e+004,5.010392e+004,5.083600e+004,,7.742180e+002,2.498745e+004,2.523970e+004,2.513644e+004,2.513144e+004,2.506082e+004,2.505745e+004,2.505196e+004,2.541800e+004
7.125620e+002,5.027830e+004,5.046544e+004,5.026748e+004,5.025930e+004,5.012077e+004,5.011412e+004,5.010321e+004,5.081425e+004,,7.741180e+002,2.513915e+004,2.523272e+004,2.513374e+004,2.512965e+004,2.506038e+004,2.505706e+004,2.505161e+004,2.540712e+004
7.126620e+002,5.016800e+004,5.045192e+004,5.026252e+004,5.025617e+004,5.012035e+004,5.011378e+004,5.010295e+004,5.079294e+004,,7.740180e+002,2.508400e+004,2.522596e+004,2.513126e+004,2.512809e+004,2.506017e+004,2.505689e+004,2.505147e+004,2.539647e+004
7.127620e+002,5.009410e+004,5.043863e+004,5.025779e+004,5.025327e+004,5.012016e+004,5.011367e+004,5.010291e+004,5.077187e+004,,7.739180e+002,2.504705e+004,2.521932e+004,2.512890e+004,2.512664e+004,2.506008e+004,2.505684e+004,2.505146e+004,2.538593e+004
7.128620e+002,5.041230e+004,5.042412e+004,5.025184e+004,5.024915e+004,5.011875e+004,5.011234e+004,5.010166e+004,5.074957e+004,,7.738180e+002,2.520615e+004,2.521206e+004,2.512592e+004,2.512457e+004,2.505937e+004,2.505617e+004,2.505083e+004,2.537478e+004
7.129620e+002,5.005490e+004,5.036411e+004,5.020068e+004,5.019953e+004,5.007184e+004,5.006551e+004,5.005490e+004,5.068206e+004,,7.737180e+002,2.502745e+004,2.518205e+004,2.510034e+004,2.509976e+004,2.503592e+004,2.503275e+004,2.502745e+004,2.534103e+004
7.130620e+002,5.007700e+004,5.037391e+004,5.021928e+004,5.021876e+004,5.009379e+004,5.008753e+004,5.007700e+004,5.068527e+004,,7.736180e+002,2.503850e+004,2.518696e+004,2.510964e+004,2.510938e+004,2.504689e+004,2.504376e+004,2.503850e+004,2.534264e+004
7.131620e+002,4.962700e+004,4.991511e+004,4.976578e+004,4.976621e+004,4.964365e+004,4.963745e+004,4.962700e+004,5.022020e+004,,7.735180e+002,2.481350e+004,2.495755e+004,2.488289e+004,2.488311e+004,2.482182e+004,2.481873e+004,2.481350e+004,2.511010e+004
7.132620e+002,4.932630e+004,4.960560e+004,4.946158e+004,4.946337e+004,4.934281e+004,4.933668e+004,4.932630e+004,4.990484e+004,,7.734180e+002,2.466315e+004,2.480280e+004,2.473079e+004,2.473169e+004,2.467140e+004,2.466834e+004,2.466315e+004,2.495242e+004
7.133620e+002,4.949760e+004,4.976810e+004,4.962938e+004,4.963254e+004,4.951397e+004,4.950791e+004,4.949760e+004,5.006149e+004,,7.733180e+002,2.474880e+004,2.488405e+004,2.481469e+004,2.481627e+004,2.475698e+004,2.475396e+004,2.474880e+004,2.503075e+004
7.134620e+002,4.948680e+004,4.974849e+004,4.961508e+004,4.961960e+004,4.950302e+004,4.949704e+004,4.948680e+004,5.003604e+004,,7.732180e+002,2.474340e+004,2.487425e+004,2.480754e+004,2.480980e+004,2.475151e+004,2.474852e+004,2.474340e+004,2.501802e+004
7.135620e+002,4.928780e+004,4.954069e+004,4.941257e+004,4.941846e+004,4.930388e+004,4.929797e+004,4.928780e+004,4.982239e+004,,7.731180e+002,2.464390e+004,2.477034e+004,2.470629e+004,2.470923e+004,2.465194e+004,2.464899e+004,2.464390e+004,2.491119e+004
7.136620e+002,4.948760e+004,4.973169e+004,4.960926e+004,4.961613e+004,4.950354e+004,4.949771e+004,4.948760e+004,5.000792e+004,,7.730180e+002,2.474380e+004,2.486584e+004,2.480463e+004,2.480806e+004,2.475177e+004,2.474885e+004,2.474380e+004,2.500396e+004
7.137620e+002,4.927490e+004,4.951130e+004,4.939386e+004,4.940129e+004,4.929071e+004,4.928494e+004,4.927490e+004,4.978250e+004,,7.729180e+002,2.463745e+004,2.475565e+004,2.469693e+004,2.470064e+004,2.464535e+004,2.464247e+004,2.463745e+004,2.489125e+004
7.138620e+002,4.914630e+004,4.937641e+004,4.926257e+004,4.927055e+004,4.916198e+004,4.915627e+004,4.914630e+004,4.964258e+004,,7.728180e+002,2.457315e+004,2.468820e+004,2.463128e+004,2.463528e+004,2.458099e+004,2.457813e+004,2.457315e+004,2.482129e+004
7.139620e+002,4.896070e+004,4.918452e+004,4.907427e+004,4.908282e+004,4.897625e+004,4.897060e+004,4.896070e+004,4.944565e+004,,7.727180e+002,2.448035e+004,2.459226e+004,2.453714e+004,2.454141e+004,2.448812e+004,2.448530e+004,2.448035e+004,2.472283e+004
7.140620e+002,4.874590e+004,4.896342e+004,4.885678e+004,4.886588e+004,4.876132e+004,4.875573e+004,4.874590e+004,4.921953e+004,,7.726180e+002,2.437295e+004,2.448171e+004,2.442839e+004,2.443294e+004,2.438066e+004,2.437786e+004,2.437295e+004,2.460977e+004
7.141620e+002,4.866740e+004,4.887863e+004,4.877559e+004,4.878524e+004,4.868269e+004,4.867716e+004,4.866740e+004,4.912972e+004,,7.725180e+002,2.433370e+004,2.443932e+004,2.438779e+004,2.439262e+004,2.434135e+004,2.433858e+004,2.433370e+004,2.456486e+004
7.142620e+002,4.878300e+004,4.898794e+004,4.888849e+004,4.889911e+004,4.879816e+004,4.879270e+004,4.878300e+004,4.923441e+004,,7.724180e+002,2.439150e+004,2.449397e+004,2.444425e+004,2.444956e+004,2.439908e+004,2.439635e+004,2.439150e+004,2.461721e+004
7.143620e+002,4.844750e+004,4.864615e+004,4.855070e+004,4.856197e+004,4.846253e+004,4.845714e+004,4.844750e+004,4.888849e+004,,7.723180e+002,2.422375e+004,2.432307e+004,2.427535e+004,2.428099e+004,2.423127e+004,2.422857e+004,2.422375e+004,2.444424e+004
7.144620e+002,4.874780e+004,4.894124e+004,4.884888e+004,4.886063e+004,4.876271e+004,4.875738e+004,4.874780e+004,4.917963e+004,,7.722180e+002,2.437390e+004,2.447062e+004,2.442444e+004,2.443031e+004,2.438136e+004,2.437869e+004,2.437390e+004,2.458981e+004
7.145620e+002,4.846780e+004,4.865654e+004,4.856675e+004,4.857898e+004,4.848259e+004,4.847731e+004,4.846780e+004,4.889098e+004,,7.721180e+002,2.423390e+004,2.432827e+004,2.428338e+004,2.428949e+004,2.424130e+004,2.423866e+004,2.423390e+004,2.444549e+004
7.146620e+002,4.837970e+004,4.856375e+004,4.847653e+004,4.848924e+004,4.839437e+004,4.838915e+004,4.837970e+004,4.879424e+004,,7.720180e+002,2.418985e+004,2.428187e+004,2.423827e+004,2.424462e+004,2.419719e+004,2.419457e+004,2.418985e+004,2.439712e+004
7.147620e+002,4.787530e+004,4.805465e+004,4.797001e+004,4.798319e+004,4.788986e+004,4.788469e+004,4.787530e+004,4.828120e+004,,7.719180e+002,2.393765e+004,2.402733e+004,2.398500e+004,2.399160e+004,2.394493e+004,2.394234e+004,2.393765e+004,2.414060e+004
7.148620e+002,4.818470e+004,4.835936e+004,4.827729e+004,4.829095e+004,4.819914e+004,4.819402e+004,4.818470e+004,4.858195e+004,,7.718180e+002,2.409235e+004,2.417968e+004,2.413864e+004,2.414547e+004,2.409957e+004,2.409701e+004,2.409235e+004,2.429098e+004
7.149620e+002,4.822670e+004,4.839666e+004,4.831716e+004,4.833131e+004,4.824102e+004,4.823596e+004,4.822670e+004,4.861531e+004,,7.717180e+002,2.411335e+004,2.419833e+004,2.415858e+004,2.416565e+004,2.412051e+004,2.411798e+004,2.411335e+004,2.430766e+004
7.150620e+002,4.822910e+004,4.839437e+004,4.831783e+004,4.833206e+004,4.824330e+004,4.823830e+004,4.822910e+004,4.860946e+004,,7.716180e+002,2.411455e+004,2.419718e+004,2.415891e+004,2.416603e+004,2.412165e+004,2.411915e+004,2.411455e+004,2.430473e+004
7.151620e+002,4.778150e+004,4.794306e+004,4.786852e+004,4.788282e+004,4.779559e+004,4.779064e+004,4.778150e+004,4.815463e+004,,7.715180e+002,2.389075e+004,2.397153e+004,2.393426e+004,2.394141e+004,2.389779e+004,2.389532e+004,2.389075e+004,2.407731e+004
7.152620e+002,4.758700e+004,4.774495e+004,4.767232e+004,4.768675e+004,4.760098e+004,4.759608e+004,4.758700e+004,4.795308e+004,,7.714180e+002,2.379350e+004,2.387247e+004,2.383616e+004,2.384338e+004,2.380049e+004,2.379804e+004,2.379350e+004,2.397654e+004
7.153620e+002,4.740700e+004,4.756133e+004,4.749061e+004,4.750546e+004,4.742087e+004,4.741603e+004,4.740700e+004,4.776630e+004,,7.713180e+002,2.370350e+004,2.378067e+004,2.374531e+004,2.375273e+004,2.371044e+004,2.370801e+004,2.370350e+004,2.388315e+004
7.154620e+002,4.721980e+004,4.737052e+004,4.730171e+004,4.731696e+004,4.723356e+004,4.722877e+004,4.721980e+004,4.757232e+004,,7.712180e+002,2.360990e+004,2.368526e+004,2.365085e+004,2.365848e+004,2.361678e+004,2.361438e+004,2.360990e+004,2.378616e+004
7.155620e+002,4.748870e+004,4.763581e+004,4.756890e+004,4.758457e+004,4.750235e+004,4.749761e+004,4.748870e+004,4.783444e+004,,7.711180e+002,2.374435e+004,2.381790e+004,2.378445e+004,2.379228e+004,2.375118e+004,2.374881e+004,2.374435e+004,2.391722e+004
7.156620e+002,4.692670e+004,4.707020e+004,4.700525e+004,4.702127e+004,4.694024e+004,4.693555e+004,4.692670e+004,4.726571e+004,,7.710180e+002,2.346335e+004,2.353510e+004,2.350262e+004,2.351064e+004,2.347012e+004,2.346778e+004,2.346335e+004,2.363286e+004
7.157620e+002,4.658370e+004,4.672369e+004,4.666085e+004,4.667697e+004,4.659714e+004,4.659250e+004,4.658370e+004,4.691635e+004,,7.709180e+002,2.329185e+004,2.336185e+004,2.333043e+004,2.333849e+004,2.329857e+004,2.329625e+004,2.329185e+004,2.345817e+004
7.158620e+002,4.640800e+004,4.654515e+004,4.648376e+004,4.649998e+004,4.642133e+004,4.641674e+004,4.640800e+004,4.673495e+004,,7.708180e+002,2.320400e+004,2.327257e+004,2.324188e+004,2.324999e+004,2.321067e+004,2.320837e+004,2.320400e+004,2.336748e+004
7.159620e+002,4.666010e+004,4.679440e+004,4.673446e+004,4.675078e+004,4.667333e+004,4.666878e+004,4.666010e+004,4.698136e+004,,7.707180e+002,2.333005e+004,2.339720e+004,2.336723e+004,2.337539e+004,2.333667e+004,2.333439e+004,2.333005e+004,2.349068e+004
7.160620e+002,4.597590e+004,4.610735e+004,4.604887e+004,4.606529e+004,4.598903e+004,4.598453e+004,4.597590e+004,4.629147e+004,,7.706180e+002,2.298795e+004,2.305368e+004,2.302444e+004,2.303264e+004,2.299452e+004,2.299227e+004,2.298795e+004,2.314574e+004
7.161620e+002,4.651040e+004,4.663901e+004,4.658198e+004,4.659849e+004,4.652343e+004,4.651898e+004,4.651040e+004,4.682028e+004,,7.705180e+002,2.325520e+004,2.331950e+004,2.329099e+004,2.329925e+004,2.326172e+004,2.325949e+004,2.325520e+004,2.341014e+004
7.162620e+002,4.631760e+004,4.644336e+004,4.638778e+004,4.640440e+004,4.633053e+004,4.632612e+004,4.631760e+004,4.662179e+004,,7.704180e+002,2.315880e+004,2.322168e+004,2.319389e+004,2.320220e+004,2.316527e+004,2.316306e+004,2.315880e+004,2.331090e+004
7.163620e+002,4.594130e+004,4.606421e+004,4.601019e+004,4.602696e+004,4.595413e+004,4.594977e+004,4.594130e+004,4.624006e+004,,7.703180e+002,2.297065e+004,2.303211e+004,2.300509e+004,2.301348e+004,2.297707e+004,2.297489e+004,2.297065e+004,2.312003e+004
7.164620e+002,4.563820e+004,4.575847e+004,4.570593e+004,4.572282e+004,4.565093e+004,4.564662e+004,4.563820e+004,4.593197e+004,,7.702180e+002,2.281910e+004,2.287924e+004,2.285297e+004,2.286141e+004,2.282547e+004,2.282331e+004,2.281910e+004,2.296599e+004
7.165620e+002,4.569770e+004,4.581568e+004,4.576428e+004,4.578128e+004,4.571033e+004,4.570607e+004,4.569770e+004,4.598684e+004,,7.701180e+002,2.284885e+004,2.290784e+004,2.288214e+004,2.289064e+004,2.285517e+004,2.285303e+004,2.284885e+004,2.299342e+004
7.166620e+002,4.559950e+004,4.571520e+004,4.566492e+004,4.568204e+004,4.561204e+004,4.560781e+004,4.559950e+004,4.588401e+004,,7.700180e+002,2.279975e+004,2.285760e+004,2.283246e+004,2.284102e+004,2.280602e+004,2.280391e+004,2.279975e+004,2.294201e+004
