"Cycle 1:CoEchem1:Co2p Scan"
,Characteristic Energy eV,1.486680e+003,Acquisition Time s,2.000000e+000
Name,,"Co 2p","Co 2p","Co 2p","Co 2p","Co 2p",
Position,,"780.56","782.07","786.19","796.93","802.59",
FWHM,,"3.36","3.36","6.00","3.53","5.19",
Area,,"10393.60","7912.32","12828.12","7306.91","6166.48",
Lineshape,,"LA(50)","LA(50)","LA(50)","LA(50)","LA(50)",
K.E.,Counts,"Co 2p","Co 2p","Co 2p","Co 2p","Co 2p",Background,Envelope,,B.E.,CPS,"Co 2p","Co 2p","Co 2p","Co 2p","Co 2p",Background CPS,Envelope CPS
7.072240e+002,2.829950e+004,2.762723e+004,2.446669e+004,2.384312e+004,2.364025e+004,2.363878e+004,2.363518e+004,2.867536e+004,,7.794560e+002,1.414975e+004,1.381362e+004,1.223334e+004,1.192156e+004,1.182012e+004,1.181939e+004,1.181759e+004,1.433768e+004
7.073240e+002,2.805750e+004,2.738783e+004,2.435949e+004,2.381147e+004,2.362017e+004,2.361874e+004,2.361516e+004,2.833705e+004,,7.793560e+002,1.402875e+004,1.369392e+004,1.217974e+004,1.190574e+004,1.181009e+004,1.180937e+004,1.180758e+004,1.416853e+004
7.074240e+002,2.798180e+004,2.714428e+004,2.426068e+004,2.378091e+004,2.360035e+004,2.359894e+004,2.359540e+004,2.800357e+004,,7.792560e+002,1.399090e+004,1.357214e+004,1.213034e+004,1.189046e+004,1.180018e+004,1.179947e+004,1.179770e+004,1.400178e+004
7.075240e+002,2.750110e+004,2.690095e+004,2.417165e+004,2.375322e+004,2.358262e+004,2.358124e+004,2.357773e+004,2.767879e+004,,7.791560e+002,1.375055e+004,1.345048e+004,1.208583e+004,1.187661e+004,1.179131e+004,1.179062e+004,1.178886e+004,1.383939e+004
7.076240e+002,2.727040e+004,2.665912e+004,2.409086e+004,2.372722e+004,2.356586e+004,2.356449e+004,2.356101e+004,2.736349e+004,,7.790560e+002,1.363520e+004,1.332956e+004,1.204543e+004,1.186361e+004,1.178293e+004,1.178225e+004,1.178051e+004,1.368175e+004
7.077240e+002,2.721490e+004,2.642017e+004,2.401702e+004,2.370205e+004,2.354927e+004,2.354793e+004,2.354448e+004,2.705853e+004,,7.789560e+002,1.360745e+004,1.321009e+004,1.200851e+004,1.185103e+004,1.177463e+004,1.177396e+004,1.177224e+004,1.352927e+004
7.078240e+002,2.672170e+004,2.618812e+004,2.395159e+004,2.367968e+004,2.353483e+004,2.353352e+004,2.353010e+004,2.676735e+004,,7.788560e+002,1.336085e+004,1.309406e+004,1.197580e+004,1.183984e+004,1.176742e+004,1.176676e+004,1.176505e+004,1.338367e+004
7.079240e+002,2.641670e+004,2.596380e+004,2.389325e+004,2.365918e+004,2.352171e+004,2.352042e+004,2.351703e+004,2.649024e+004,,7.787560e+002,1.320835e+004,1.298190e+004,1.194663e+004,1.182959e+004,1.176086e+004,1.176021e+004,1.175852e+004,1.324512e+004
7.080240e+002,2.641160e+004,2.574738e+004,2.384009e+004,2.363919e+004,2.350856e+004,2.350729e+004,2.350393e+004,2.622678e+004,,7.786560e+002,1.320580e+004,1.287369e+004,1.192005e+004,1.181959e+004,1.175428e+004,1.175365e+004,1.175197e+004,1.311339e+004
7.081240e+002,2.600650e+004,2.554187e+004,2.379346e+004,2.362146e+004,2.349718e+004,2.349594e+004,2.349261e+004,2.597949e+004,,7.785560e+002,1.300325e+004,1.277094e+004,1.189673e+004,1.181073e+004,1.174859e+004,1.174797e+004,1.174630e+004,1.298974e+004
7.082240e+002,2.578290e+004,2.534742e+004,2.375203e+004,2.360514e+004,2.348677e+004,2.348555e+004,2.348224e+004,2.574794e+004,,7.784560e+002,1.289145e+004,1.267371e+004,1.187601e+004,1.180257e+004,1.174339e+004,1.174277e+004,1.174112e+004,1.287397e+004
7.083240e+002,2.565370e+004,2.516433e+004,2.371494e+004,2.358978e+004,2.347689e+004,2.347569e+004,2.347242e+004,2.553198e+004,,7.783560e+002,1.282685e+004,1.258217e+004,1.185747e+004,1.179489e+004,1.173845e+004,1.173785e+004,1.173621e+004,1.276599e+004
7.084240e+002,2.552950e+004,2.499299e+004,2.368174e+004,2.357532e+004,2.346754e+004,2.346636e+004,2.346311e+004,2.533152e+004,,7.782560e+002,1.276475e+004,1.249650e+004,1.184087e+004,1.178766e+004,1.173377e+004,1.173318e+004,1.173155e+004,1.266576e+004
7.085240e+002,2.560270e+004,2.483284e+004,2.365113e+004,2.356084e+004,2.345780e+004,2.345665e+004,2.345342e+004,2.514558e+004,,7.781560e+002,1.280135e+004,1.241642e+004,1.182557e+004,1.178042e+004,1.172890e+004,1.172832e+004,1.172671e+004,1.257279e+004
7.086240e+002,2.532980e+004,2.468539e+004,2.362434e+004,2.354789e+004,2.344926e+004,2.344813e+004,2.344493e+004,2.497528e+004,,7.780560e+002,1.266490e+004,1.234269e+004,1.181217e+004,1.177394e+004,1.172463e+004,1.172406e+004,1.172247e+004,1.248764e+004
7.087240e+002,2.505960e+004,2.455059e+004,2.360101e+004,2.353641e+004,2.344191e+004,2.344079e+004,2.343762e+004,2.482022e+004,,7.779560e+002,1.252980e+004,1.227529e+004,1.180051e+004,1.176820e+004,1.172095e+004,1.172040e+004,1.171881e+004,1.241011e+004
7.088240e+002,2.461310e+004,2.442888e+004,2.358168e+004,2.353119e+004,2.343654e+004,2.343545e+004,2.343230e+004,2.468453e+004,,7.778560e+002,1.230655e+004,1.221444e+004,1.179084e+004,1.176560e+004,1.171827e+004,1.171772e+004,1.171615e+004,1.234227e+004
7.089240e+002,2.474030e+004,2.431733e+004,2.356346e+004,2.352136e+004,2.343058e+004,2.342950e+004,2.342638e+004,2.455670e+004,,7.777560e+002,1.237015e+004,1.215866e+004,1.178173e+004,1.176068e+004,1.171529e+004,1.171475e+004,1.171319e+004,1.227835e+004
7.090240e+002,2.459800e+004,2.421661e+004,2.354738e+004,2.351214e+004,2.342523e+004,2.342417e+004,2.342108e+004,2.444121e+004,,7.776560e+002,1.229900e+004,1.210831e+004,1.177369e+004,1.175607e+004,1.171262e+004,1.171209e+004,1.171054e+004,1.222060e+004
7.091240e+002,2.452160e+004,2.412585e+004,2.353290e+004,2.350324e+004,2.342021e+004,2.341917e+004,2.341610e+004,2.433697e+004,,7.775560e+002,1.226080e+004,1.206293e+004,1.176645e+004,1.175162e+004,1.171011e+004,1.170958e+004,1.170805e+004,1.216848e+004
7.092240e+002,2.421620e+004,2.404549e+004,2.352090e+004,2.349570e+004,2.341655e+004,2.341552e+004,2.341248e+004,2.424425e+004,,7.774560e+002,1.210810e+004,1.202275e+004,1.176045e+004,1.174785e+004,1.170827e+004,1.170776e+004,1.170624e+004,1.212212e+004
7.093240e+002,2.436180e+004,2.397277e+004,2.351335e+004,2.348749e+004,2.341221e+004,2.341120e+004,2.340818e+004,2.416428e+004,,7.773560e+002,1.218090e+004,1.198639e+004,1.175667e+004,1.174374e+004,1.170610e+004,1.170560e+004,1.170409e+004,1.208214e+004
7.094240e+002,2.413110e+004,2.390879e+004,2.350238e+004,2.348151e+004,2.340889e+004,2.340791e+004,2.340491e+004,2.408984e+004,,7.772560e+002,1.206555e+004,1.195439e+004,1.175119e+004,1.174076e+004,1.170445e+004,1.170395e+004,1.170246e+004,1.204492e+004
7.095240e+002,2.424730e+004,2.385122e+004,2.349088e+004,2.347571e+004,2.340504e+004,2.340407e+004,2.340110e+004,2.402253e+004,,7.771560e+002,1.212365e+004,1.192561e+004,1.174544e+004,1.173786e+004,1.170252e+004,1.170203e+004,1.170055e+004,1.201127e+004
7.096240e+002,2.396660e+004,2.380126e+004,2.348240e+004,2.347116e+004,2.340244e+004,2.340149e+004,2.339854e+004,2.396460e+004,,7.770560e+002,1.198330e+004,1.190063e+004,1.174120e+004,1.173558e+004,1.170122e+004,1.170074e+004,1.169927e+004,1.198230e+004
7.097240e+002,2.405750e+004,2.375656e+004,2.347551e+004,2.346619e+004,2.339942e+004,2.339848e+004,2.339556e+004,2.391394e+004,,7.769560e+002,1.202875e+004,1.187828e+004,1.173776e+004,1.173310e+004,1.169971e+004,1.169924e+004,1.169778e+004,1.195697e+004
7.098240e+002,2.408460e+004,2.371682e+004,2.346849e+004,2.346109e+004,2.339626e+004,2.339534e+004,2.339244e+004,2.386824e+004,,7.768560e+002,1.204230e+004,1.185841e+004,1.173424e+004,1.173054e+004,1.169813e+004,1.169767e+004,1.169622e+004,1.193412e+004
7.099240e+002,2.415060e+004,2.368128e+004,2.346115e+004,2.345567e+004,2.339279e+004,2.339188e+004,2.338901e+004,2.382674e+004,,7.767560e+002,1.207530e+004,1.184064e+004,1.173057e+004,1.172783e+004,1.169640e+004,1.169594e+004,1.169450e+004,1.191337e+004
7.100240e+002,2.408440e+004,2.365002e+004,2.345410e+004,2.345053e+004,2.338961e+004,2.338871e+004,2.338586e+004,2.378952e+004,,7.766560e+002,1.204220e+004,1.182501e+004,1.172705e+004,1.172526e+004,1.169480e+004,1.169436e+004,1.169293e+004,1.189476e+004
7.101240e+002,2.383120e+004,2.362341e+004,2.344817e+004,2.344652e+004,2.338756e+004,2.338668e+004,2.338384e+004,2.375696e+004,,7.765560e+002,1.191560e+004,1.181170e+004,1.172409e+004,1.172326e+004,1.169378e+004,1.169334e+004,1.169192e+004,1.187848e+004
7.102240e+002,2.354370e+004,2.360115e+004,2.344396e+004,2.344381e+004,2.338680e+004,2.338593e+004,2.338312e+004,2.372917e+004,,7.764560e+002,1.177185e+004,1.180058e+004,1.172198e+004,1.172191e+004,1.169340e+004,1.169297e+004,1.169156e+004,1.186459e+004
7.103240e+002,2.390480e+004,2.357996e+004,2.343932e+004,2.343946e+004,2.338440e+004,2.338355e+004,2.338076e+004,2.370365e+004,,7.763560e+002,1.195240e+004,1.178998e+004,1.171966e+004,1.171973e+004,1.169220e+004,1.169177e+004,1.169038e+004,1.185182e+004
7.104240e+002,2.380890e+004,2.356151e+004,2.343510e+004,2.343554e+004,2.338243e+004,2.338159e+004,2.337882e+004,2.368087e+004,,7.762560e+002,1.190445e+004,1.178075e+004,1.171755e+004,1.171777e+004,1.169121e+004,1.169079e+004,1.168941e+004,1.184043e+004
7.105240e+002,2.357060e+004,2.354615e+004,2.343194e+004,2.343313e+004,2.338152e+004,2.338070e+004,2.337795e+004,2.366163e+004,,7.761560e+002,1.178530e+004,1.177308e+004,1.171597e+004,1.171657e+004,1.169076e+004,1.169035e+004,1.168898e+004,1.183082e+004
7.106240e+002,2.397330e+004,2.353071e+004,2.342697e+004,2.342927e+004,2.337879e+004,2.337798e+004,2.337526e+004,2.364269e+004,,7.760560e+002,1.198665e+004,1.176536e+004,1.171348e+004,1.171464e+004,1.168940e+004,1.168899e+004,1.168763e+004,1.182134e+004
7.107240e+002,2.395160e+004,2.351687e+004,2.342207e+004,2.342550e+004,2.337615e+004,2.337536e+004,2.337265e+004,2.362534e+004,,7.759560e+002,1.197580e+004,1.175843e+004,1.171104e+004,1.171275e+004,1.168807e+004,1.168768e+004,1.168633e+004,1.181267e+004
7.108240e+002,2.359750e+004,2.351151e+004,2.341881e+004,2.342332e+004,2.337510e+004,2.337432e+004,2.337163e+004,2.361652e+004,,7.758560e+002,1.179875e+004,1.175575e+004,1.170940e+004,1.171166e+004,1.168755e+004,1.168716e+004,1.168582e+004,1.180826e+004
7.109240e+002,2.375430e+004,2.349967e+004,2.341556e+004,2.342043e+004,2.337334e+004,2.337256e+004,2.336990e+004,2.360195e+004,,7.757560e+002,1.187715e+004,1.174984e+004,1.170778e+004,1.171021e+004,1.168667e+004,1.168628e+004,1.168495e+004,1.180097e+004
7.110240e+002,2.383450e+004,2.348747e+004,2.341194e+004,2.341716e+004,2.337120e+004,2.337044e+004,2.336780e+004,2.358701e+004,,7.756560e+002,1.191725e+004,1.174373e+004,1.170597e+004,1.170858e+004,1.168560e+004,1.168522e+004,1.168390e+004,1.179350e+004
7.111240e+002,2.363500e+004,2.347763e+004,2.340921e+004,2.341479e+004,2.336996e+004,2.336921e+004,2.336659e+004,2.357444e+004,,7.755560e+002,1.181750e+004,1.173881e+004,1.170461e+004,1.170739e+004,1.168498e+004,1.168461e+004,1.168330e+004,1.178722e+004
7.112240e+002,2.335580e+004,2.347245e+004,2.340765e+004,2.341358e+004,2.336988e+004,2.336915e+004,2.336654e+004,2.356653e+004,,7.754560e+002,1.167790e+004,1.173622e+004,1.170382e+004,1.170679e+004,1.168494e+004,1.168457e+004,1.168327e+004,1.178326e+004
7.113240e+002,2.387750e+004,2.346500e+004,2.340382e+004,2.341010e+004,2.336753e+004,2.336681e+004,2.336423e+004,2.355636e+004,,7.753560e+002,1.193875e+004,1.173250e+004,1.170191e+004,1.170505e+004,1.168377e+004,1.168341e+004,1.168211e+004,1.177818e+004
7.114240e+002,2.384200e+004,2.345771e+004,2.340014e+004,2.340678e+004,2.336534e+004,2.336463e+004,2.336207e+004,2.354633e+004,,7.752560e+002,1.192100e+004,1.172886e+004,1.170007e+004,1.170339e+004,1.168267e+004,1.168232e+004,1.168103e+004,1.177317e+004
7.115240e+002,2.367190e+004,2.345118e+004,2.339758e+004,2.340421e+004,2.336391e+004,2.336321e+004,2.336067e+004,2.353743e+004,,7.751560e+002,1.183595e+004,1.172559e+004,1.169879e+004,1.170211e+004,1.168195e+004,1.168161e+004,1.168033e+004,1.176872e+004
7.116240e+002,2.366540e+004,2.344467e+004,2.339512e+004,2.340185e+004,2.336250e+004,2.336181e+004,2.335929e+004,2.352881e+004,,7.750560e+002,1.183270e+004,1.172233e+004,1.169756e+004,1.170093e+004,1.168125e+004,1.168091e+004,1.167964e+004,1.176440e+004
7.117240e+002,2.356130e+004,2.343880e+004,2.339312e+004,2.340017e+004,2.336156e+004,2.336088e+004,2.335837e+004,2.352104e+004,,7.749560e+002,1.178065e+004,1.171940e+004,1.169656e+004,1.170008e+004,1.168078e+004,1.168044e+004,1.167919e+004,1.176052e+004
7.118240e+002,2.363650e+004,2.343455e+004,2.339078e+004,2.339813e+004,2.336027e+004,2.335960e+004,2.335711e+004,2.351487e+004,,7.748560e+002,1.181825e+004,1.171727e+004,1.169539e+004,1.169907e+004,1.168013e+004,1.167980e+004,1.167856e+004,1.175744e+004
7.119240e+002,2.362630e+004,2.343033e+004,2.338847e+004,2.339614e+004,2.335902e+004,2.335836e+004,2.335589e+004,2.350875e+004,,7.747560e+002,1.181315e+004,1.171516e+004,1.169424e+004,1.169807e+004,1.167951e+004,1.167918e+004,1.167795e+004,1.175438e+004
7.120240e+002,2.345050e+004,2.342690e+004,2.338696e+004,2.339494e+004,2.335856e+004,2.335792e+004,2.335547e+004,2.350342e+004,,7.746560e+002,1.172525e+004,1.171345e+004,1.169348e+004,1.169747e+004,1.167928e+004,1.167896e+004,1.167773e+004,1.175171e+004
7.121240e+002,2.357460e+004,2.342291e+004,2.338506e+004,2.339318e+004,2.335754e+004,2.335691e+004,2.335447e+004,2.349770e+004,,7.745560e+002,1.178730e+004,1.171145e+004,1.169253e+004,1.169659e+004,1.167877e+004,1.167846e+004,1.167724e+004,1.174885e+004
7.122240e+002,2.347240e+004,2.341938e+004,2.338371e+004,2.339187e+004,2.335698e+004,2.335636e+004,2.335394e+004,2.349254e+004,,7.744560e+002,1.173620e+004,1.170969e+004,1.169186e+004,1.169594e+004,1.167849e+004,1.167818e+004,1.167697e+004,1.174627e+004
7.123240e+002,2.349870e+004,2.341572e+004,2.338225e+004,2.339045e+004,2.335630e+004,2.335569e+004,2.335329e+004,2.348726e+004,,7.743560e+002,1.174935e+004,1.170786e+004,1.169113e+004,1.169522e+004,1.167815e+004,1.167784e+004,1.167664e+004,1.174363e+004
7.124240e+002,2.377580e+004,2.341169e+004,2.337953e+004,2.338776e+004,2.335436e+004,2.335376e+004,2.335137e+004,2.348161e+004,,7.742560e+002,1.188790e+004,1.170584e+004,1.168976e+004,1.169388e+004,1.167718e+004,1.167688e+004,1.167569e+004,1.174080e+004
7.125240e+002,2.333940e+004,2.340964e+004,2.337867e+004,2.338693e+004,2.335428e+004,2.335369e+004,2.335132e+004,2.347793e+004,,7.741560e+002,1.166970e+004,1.170482e+004,1.168933e+004,1.169347e+004,1.167714e+004,1.167684e+004,1.167566e+004,1.173897e+004
7.126240e+002,2.334060e+004,2.340760e+004,2.337781e+004,2.338611e+004,2.335421e+004,2.335362e+004,2.335127e+004,2.347427e+004,,7.740560e+002,1.167030e+004,1.170380e+004,1.168891e+004,1.169306e+004,1.167710e+004,1.167681e+004,1.167564e+004,1.173713e+004
7.127240e+002,2.322330e+004,2.340504e+004,2.337650e+004,2.338485e+004,2.335361e+004,2.335303e+004,2.335070e+004,2.347024e+004,,7.739560e+002,1.161165e+004,1.170252e+004,1.168825e+004,1.169243e+004,1.167680e+004,1.167652e+004,1.167535e+004,1.173512e+004
7.128240e+002,2.327790e+004,2.340272e+004,2.337556e+004,2.338397e+004,2.335326e+004,2.335269e+004,2.335037e+004,2.346670e+004,,7.738560e+002,1.163895e+004,1.170136e+004,1.168778e+004,1.169199e+004,1.167663e+004,1.167634e+004,1.167519e+004,1.173335e+004
7.129240e+002,2.354910e+004,2.359945e+004,2.357366e+004,2.358215e+004,2.355196e+004,2.355140e+004,2.354910e+004,2.366222e+004,,7.737560e+002,1.177455e+004,1.179973e+004,1.178683e+004,1.179107e+004,1.177598e+004,1.177570e+004,1.177455e+004,1.183111e+004
7.130240e+002,2.342640e+004,2.347514e+004,2.345034e+004,2.345890e+004,2.342924e+004,2.342868e+004,2.342640e+004,2.353669e+004,,7.736560e+002,1.171320e+004,1.173757e+004,1.172517e+004,1.172945e+004,1.171462e+004,1.171434e+004,1.171320e+004,1.176835e+004
7.131240e+002,2.329590e+004,2.334321e+004,2.331922e+004,2.332785e+004,2.329871e+004,2.329817e+004,2.329590e+004,2.340355e+004,,7.735560e+002,1.164795e+004,1.167161e+004,1.165961e+004,1.166392e+004,1.164936e+004,1.164908e+004,1.164795e+004,1.170178e+004
7.132240e+002,2.339800e+004,2.344389e+004,2.342069e+004,2.342939e+004,2.340079e+004,2.340025e+004,2.339800e+004,2.350301e+004,,7.734560e+002,1.169900e+004,1.172194e+004,1.171035e+004,1.171470e+004,1.170039e+004,1.170013e+004,1.169900e+004,1.175151e+004
7.133240e+002,2.322150e+004,2.326596e+004,2.324360e+004,2.325234e+004,2.322426e+004,2.322374e+004,2.322150e+004,2.332390e+004,,7.733560e+002,1.161075e+004,1.163298e+004,1.162180e+004,1.162617e+004,1.161213e+004,1.161187e+004,1.161075e+004,1.166195e+004
7.134240e+002,2.311940e+004,2.316244e+004,2.314101e+004,2.314969e+004,2.312214e+004,2.312162e+004,2.311940e+004,2.321930e+004,,7.732560e+002,1.155970e+004,1.158122e+004,1.157050e+004,1.157484e+004,1.156107e+004,1.156081e+004,1.155970e+004,1.160965e+004
7.135240e+002,2.310450e+004,2.314612e+004,2.312562e+004,2.313424e+004,2.310722e+004,2.310671e+004,2.310450e+004,2.320189e+004,,7.731560e+002,1.155225e+004,1.157306e+004,1.156281e+004,1.156712e+004,1.155361e+004,1.155335e+004,1.155225e+004,1.160095e+004
7.136240e+002,2.329680e+004,2.333715e+004,2.331743e+004,2.332599e+004,2.329949e+004,2.329899e+004,2.329680e+004,2.339185e+004,,7.730560e+002,1.164840e+004,1.166858e+004,1.165871e+004,1.166299e+004,1.164975e+004,1.164950e+004,1.164840e+004,1.169593e+004
7.137240e+002,2.344270e+004,2.348199e+004,2.346284e+004,2.347133e+004,2.344537e+004,2.344488e+004,2.344270e+004,2.353561e+004,,7.729560e+002,1.172135e+004,1.174100e+004,1.173142e+004,1.173567e+004,1.172269e+004,1.172244e+004,1.172135e+004,1.176780e+004
7.138240e+002,2.341430e+004,2.345253e+004,2.343395e+004,2.344242e+004,2.341695e+004,2.341646e+004,2.341430e+004,2.350511e+004,,7.728560e+002,1.170715e+004,1.172626e+004,1.171697e+004,1.172121e+004,1.170847e+004,1.170823e+004,1.170715e+004,1.175255e+004
7.139240e+002,2.332370e+004,2.336087e+004,2.334286e+004,2.335141e+004,2.332632e+004,2.332585e+004,2.332370e+004,2.341251e+004,,7.727560e+002,1.166185e+004,1.168043e+004,1.167143e+004,1.167571e+004,1.166316e+004,1.166292e+004,1.166185e+004,1.170625e+004
7.140240e+002,2.306270e+004,2.309881e+004,2.308146e+004,2.309000e+004,2.306530e+004,2.306483e+004,2.306270e+004,2.314960e+004,,7.726560e+002,1.153135e+004,1.154940e+004,1.154073e+004,1.154500e+004,1.153265e+004,1.153242e+004,1.153135e+004,1.157480e+004
7.141240e+002,2.291750e+004,2.295254e+004,2.293587e+004,2.294439e+004,2.292008e+004,2.291962e+004,2.291750e+004,2.300250e+004,,7.725560e+002,1.145875e+004,1.147627e+004,1.146793e+004,1.147219e+004,1.146004e+004,1.145981e+004,1.145875e+004,1.150125e+004
7.142240e+002,2.333870e+004,2.337274e+004,2.335667e+004,2.336518e+004,2.334126e+004,2.334080e+004,2.333870e+004,2.342185e+004,,7.724560e+002,1.166935e+004,1.168637e+004,1.167834e+004,1.168259e+004,1.167063e+004,1.167040e+004,1.166935e+004,1.171093e+004
7.143240e+002,2.290990e+004,2.294312e+004,2.292748e+004,2.293596e+004,2.291244e+004,2.291199e+004,2.290990e+004,2.299139e+004,,7.723560e+002,1.145495e+004,1.147156e+004,1.146374e+004,1.146798e+004,1.145622e+004,1.145600e+004,1.145495e+004,1.149570e+004
7.144240e+002,2.307380e+004,2.310620e+004,2.309098e+004,2.309945e+004,2.307632e+004,2.307588e+004,2.307380e+004,2.315363e+004,,7.722560e+002,1.153690e+004,1.155310e+004,1.154549e+004,1.154973e+004,1.153816e+004,1.153794e+004,1.153690e+004,1.157682e+004
7.145240e+002,2.317450e+004,2.320609e+004,2.319129e+004,2.319974e+004,2.317700e+004,2.317656e+004,2.317450e+004,2.325268e+004,,7.721560e+002,1.158725e+004,1.160304e+004,1.159564e+004,1.159987e+004,1.158850e+004,1.158828e+004,1.158725e+004,1.162634e+004
7.146240e+002,2.326310e+004,2.329387e+004,2.327955e+004,2.328793e+004,2.326558e+004,2.326515e+004,2.326310e+004,2.333967e+004,,7.720560e+002,1.163155e+004,1.164693e+004,1.163978e+004,1.164396e+004,1.163279e+004,1.163257e+004,1.163155e+004,1.166984e+004
7.147240e+002,2.316170e+004,2.319165e+004,2.317783e+004,2.318612e+004,2.316416e+004,2.316373e+004,2.316170e+004,2.323669e+004,,7.719560e+002,1.158085e+004,1.159583e+004,1.158891e+004,1.159306e+004,1.158208e+004,1.158187e+004,1.158085e+004,1.161835e+004
7.148240e+002,2.310820e+004,2.313734e+004,2.312401e+004,2.313220e+004,2.311064e+004,2.311022e+004,2.310820e+004,2.318161e+004,,7.718560e+002,1.155410e+004,1.156867e+004,1.156200e+004,1.156610e+004,1.155532e+004,1.155511e+004,1.155410e+004,1.159081e+004
7.149240e+002,2.321790e+004,2.324639e+004,2.323339e+004,2.324151e+004,2.322032e+004,2.321991e+004,2.321790e+004,2.328992e+004,,7.717560e+002,1.160895e+004,1.162320e+004,1.161669e+004,1.162076e+004,1.161016e+004,1.160995e+004,1.160895e+004,1.164496e+004
7.150240e+002,2.291510e+004,2.294295e+004,2.293026e+004,2.293840e+004,2.291750e+004,2.291710e+004,2.291510e+004,2.298580e+004,,7.716560e+002,1.145755e+004,1.147148e+004,1.146513e+004,1.146920e+004,1.145875e+004,1.145855e+004,1.145755e+004,1.149290e+004
7.151240e+002,2.270370e+004,2.273091e+004,2.271854e+004,2.272668e+004,2.270608e+004,2.270568e+004,2.270370e+004,2.277309e+004,,7.715560e+002,1.135185e+004,1.136545e+004,1.135927e+004,1.136334e+004,1.135304e+004,1.135284e+004,1.135185e+004,1.138654e+004
7.152240e+002,2.298590e+004,2.301246e+004,2.300045e+004,2.300856e+004,2.298826e+004,2.298787e+004,2.298590e+004,2.305401e+004,,7.714560e+002,1.149295e+004,1.150623e+004,1.150023e+004,1.150428e+004,1.149413e+004,1.149393e+004,1.149295e+004,1.152700e+004
7.153240e+002,2.294630e+004,2.297222e+004,2.296058e+004,2.296864e+004,2.294864e+004,2.294826e+004,2.294630e+004,2.301315e+004,,7.713560e+002,1.147315e+004,1.148611e+004,1.148029e+004,1.148432e+004,1.147432e+004,1.147413e+004,1.147315e+004,1.150657e+004
7.154240e+002,2.291650e+004,2.294177e+004,2.293052e+004,2.293853e+004,2.291883e+004,2.291844e+004,2.291650e+004,2.298209e+004,,7.712560e+002,1.145825e+004,1.147089e+004,1.146526e+004,1.146926e+004,1.145941e+004,1.145922e+004,1.145825e+004,1.149104e+004
7.155240e+002,2.301860e+004,2.304333e+004,2.303235e+004,2.304031e+004,2.302091e+004,2.302053e+004,2.301860e+004,2.308303e+004,,7.711560e+002,1.150930e+004,1.152167e+004,1.151618e+004,1.152016e+004,1.151045e+004,1.151027e+004,1.150930e+004,1.154152e+004
7.156240e+002,2.271860e+004,2.274281e+004,2.273208e+004,2.273999e+004,2.272089e+004,2.272052e+004,2.271860e+004,2.278190e+004,,7.710560e+002,1.135930e+004,1.137141e+004,1.136604e+004,1.137000e+004,1.136044e+004,1.136026e+004,1.135930e+004,1.139095e+004
7.157240e+002,2.319680e+004,2.322050e+004,2.321002e+004,2.321788e+004,2.319907e+004,2.319871e+004,2.319680e+004,2.325897e+004,,7.709560e+002,1.159840e+004,1.161025e+004,1.160501e+004,1.160894e+004,1.159954e+004,1.159935e+004,1.159840e+004,1.162948e+004
7.158240e+002,2.281940e+004,2.284258e+004,2.283237e+004,2.284016e+004,2.282165e+004,2.282129e+004,2.281940e+004,2.288045e+004,,7.708560e+002,1.140970e+004,1.142129e+004,1.141618e+004,1.142008e+004,1.141083e+004,1.141065e+004,1.140970e+004,1.144023e+004
7.159240e+002,2.262230e+004,2.264496e+004,2.263504e+004,2.264274e+004,2.262454e+004,2.262418e+004,2.262230e+004,2.268227e+004,,7.707560e+002,1.131115e+004,1.132248e+004,1.131752e+004,1.132137e+004,1.131227e+004,1.131209e+004,1.131115e+004,1.134113e+004
7.160240e+002,2.246300e+004,2.248514e+004,2.247552e+004,2.248314e+004,2.246522e+004,2.246487e+004,2.246300e+004,2.252189e+004,,7.706560e+002,1.123150e+004,1.124257e+004,1.123776e+004,1.124157e+004,1.123261e+004,1.123244e+004,1.123150e+004,1.126094e+004
7.161240e+002,2.275860e+004,2.278028e+004,2.277090e+004,2.277849e+004,2.276080e+004,2.276046e+004,2.275860e+004,2.281653e+004,,7.705560e+002,1.137930e+004,1.139014e+004,1.138545e+004,1.138924e+004,1.138040e+004,1.138023e+004,1.137930e+004,1.140826e+004
7.162240e+002,2.254160e+004,2.256286e+004,2.255367e+004,2.256124e+004,2.254379e+004,2.254345e+004,2.254160e+004,2.259860e+004,,7.704560e+002,1.127080e+004,1.128143e+004,1.127684e+004,1.128062e+004,1.127189e+004,1.127172e+004,1.127080e+004,1.129930e+004
7.163240e+002,2.253450e+004,2.255534e+004,2.254635e+004,2.255389e+004,2.253667e+004,2.253634e+004,2.253450e+004,2.259058e+004,,7.703560e+002,1.126725e+004,1.127767e+004,1.127317e+004,1.127694e+004,1.126833e+004,1.126817e+004,1.126725e+004,1.129529e+004
7.164240e+002,2.253340e+004,2.255381e+004,2.254503e+004,2.255254e+004,2.253555e+004,2.253522e+004,2.253340e+004,2.258856e+004,,7.702560e+002,1.126670e+004,1.127691e+004,1.127252e+004,1.127627e+004,1.126778e+004,1.126761e+004,1.126670e+004,1.129428e+004
7.165240e+002,2.236470e+004,2.238469e+004,2.237614e+004,2.238359e+004,2.236684e+004,2.236651e+004,2.236470e+004,2.241897e+004,,7.701560e+002,1.118235e+004,1.119235e+004,1.118807e+004,1.119179e+004,1.118342e+004,1.118326e+004,1.118235e+004,1.120948e+004
